Diagnosed Diabetes; 18-44 (Age); Adults Aged 18+ Years; Percentage; U.S. States
Data downloaded on 30-January-2024
Year,State,Percentage,Lower Limit, Upper Limit
2012,Michigan,3.3,2.5,4.4
2012,Minnesota,2.3,1.7,3.1
2012,Mississippi,4.6,3.6,5.9
2012,Missouri,2.7,1.8,4
2012,Montana,1.4,1,2.1
2012,Nebraska,2.5,2,3.1
2012,Nevada,3,2,4.4
2012,New Hampshire,1.4,1,2.1
2012,New Jersey,2.5,2,3.1
2012,New Mexico,3.2,2.5,4
2012,New York,2.7,1.9,3.8
2012,North Carolina,3.4,2.7,4.1
2012,North Dakota,2,1.3,3.1
2012,Ohio,3.8,3.1,4.7
2012,Oklahoma,3.6,2.9,4.5
2012,Oregon,3.5,2.5,4.9
2012,Pennsylvania,2.6,2.1,3.4
2012,Rhode Island,3.4,2.5,4.8
2012,South Carolina,3.5,2.9,4.4
2012,South Dakota,2.5,1.7,3.5
2012,Tennessee,3.6,2.8,4.6
2012,Texas,3.5,2.8,4.4
2012,Utah,2.5,2,3.2
2012,Vermont,2.4,1.6,3.7
2012,Virginia,2.9,2.1,4
2012,Washington,2.8,2.2,3.5
2012,West Virginia,3.6,2.7,4.8
2012,Wisconsin,2.4,1.5,3.8
2012,Wyoming,3.1,2,4.6
2012,Guam,4.4,2.9,6.6
2012,Puerto Rico,3.6,2.8,4.7
2013,Virgin Islands of the U.S.,No Data,No Data,No Data
2013,Alabama,5,3.8,6.6
2013,Alaska,1.8,1.1,2.9
2013,Arizona,2.7,1.7,4.5
2013,Arkansas,4.2,3,5.8
2013,California,2.9,2.3,3.7
2013,Colorado,2,1.6,2.6
2013,Connecticut,2.3,1.7,3.2
2013,Delaware,3.5,2.5,5
2013,District of Columbia,2,1.2,3.2
2013,Florida,2.6,2,3.3
2013,Georgia,3.5,2.7,4.4
2013,Hawaii,2.5,1.9,3.4
2013,Idaho,2.8,1.9,4
2013,Illinois,2.5,1.7,3.6
2013,Indiana,2.7,2,3.5
2013,Iowa,2.5,1.8,3.4
2013,Kansas,2.8,2.4,3.3
2013,Kentucky,3.5,2.8,4.4
2013,Louisiana,3.4,2.4,4.8
2013,Maine,2.8,2.1,3.8
2013,Maryland,3.2,2.4,4.2
2013,Massachusetts,2.4,1.8,3.1
2013,Michigan,3.1,2.4,3.9
2013,Minnesota,1.8,1.3,2.4
2013,Mississippi,4.8,3.8,6.1
2013,Missouri,3.3,2.5,4.5
2013,Montana,2.3,1.8,3
2013,Nebraska,2.6,2,3.4
2013,Nevada,2.9,1.8,4.6
2013,New Hampshire,2.6,1.8,3.8
2013,New Jersey,2.1,1.6,2.6
2013,New Mexico,3.3,2.6,4.2
2013,New York,2.6,2,3.4
2013,North Carolina,3.3,2.6,4.1
2013,North Dakota,2.2,1.5,3.2
2013,Ohio,2.8,2.2,3.7
2013,Oklahoma,3.5,2.7,4.6
2013,Oregon,2.5,1.8,3.6
2013,Pennsylvania,2.4,1.9,3.1
2013,Rhode Island,2.7,1.9,3.9
2013,South Carolina,3.4,2.7,4.2
2013,South Dakota,2.7,1.9,3.8
2013,Tennessee,4.1,2.9,5.8
2013,Texas,3.6,2.8,4.5
2013,Utah,1.9,1.4,2.4
2013,Vermont,1.9,1.3,2.9
2013,Virginia,3,2.3,3.9
2013,Washington,2.5,1.8,3.3
2013,West Virginia,3.8,2.9,4.9
2013,Wisconsin,1.9,1.2,3.1
2013,Wyoming,3.4,2.4,4.7
2013,Guam,5.4,3.8,7.5
2013,Puerto Rico,4.2,3.1,5.5
2014,Virgin Islands of the U.S.,No Data,No Data,No Data
2014,Alabama,4.8,3.9,6
2014,Alaska,1.8,1.2,2.7
2014,Arizona,2.8,2.1,3.6
2014,Arkansas,3.9,2.7,5.6
2014,California,2.9,2.3,3.7
2014,Colorado,2.2,1.7,2.8
2014,Connecticut,2.1,1.4,3
2014,Delaware,3.5,2.3,5.1
2014,District of Columbia,1.8,0.9,3.6
2014,Florida,2.9,2.2,3.8
2014,Georgia,2.8,2,4
2014,Hawaii,3.7,2.7,4.9
2014,Idaho,2,1.3,3.2
2014,Illinois,2.4,1.6,3.4
2014,Indiana,3.1,2.4,4
2014,Iowa,2.6,1.9,3.5
2014,Kansas,3,2.5,3.7
2014,Kentucky,4.5,3.4,5.8
2014,Louisiana,3,2.3,3.9
2014,Maine,2.3,1.7,3.2
2014,Maryland,2.5,1.9,3.4
2014,Massachusetts,3.4,2.6,4.3
2014,Michigan,2,1.5,2.8
2014,Minnesota,2.4,1.9,2.9
2014,Mississippi,3.9,2.8,5.5
2014,Missouri,3.7,2.6,5.2
2014,Montana,2.5,1.7,3.6
2014,Nebraska,2.6,2,3.3
2014,Nevada,2.4,1.5,3.9
2014,New Hampshire,2.3,1.5,3.5
2014,New Jersey,2.6,2,3.4
2014,New Mexico,3.4,2.6,4.3
2014,New York,2.7,2,3.6
2014,North Carolina,3.2,2.5,4.2
2014,North Dakota,2.6,1.8,3.7
2014,Ohio,3,2.3,3.9
2014,Oklahoma,2.7,2.1,3.4
2014,Oregon,2.6,1.8,3.7
2014,Pennsylvania,2.6,2,3.4
2014,Rhode Island,2,1.4,3
2014,South Carolina,3.6,2.9,4.4
2014,South Dakota,3,1.9,4.6
2014,Tennessee,4.1,2.9,5.7
2014,Texas,3.2,2.6,4
2014,Utah,2.3,1.9,2.7
2014,Vermont,3.1,2.3,4.1
2014,Virginia,2.3,1.7,3.1
2014,Washington,2.5,1.9,3.3
2014,West Virginia,4.2,3.2,5.4
2014,Wisconsin,2.3,1.6,3.4
2014,Wyoming,3.1,2.1,4.6
2014,Guam,4.4,3.1,6.2
2014,Puerto Rico,3.5,2.7,4.5
2015,Virgin Islands of the U.S.,No Data,No Data,No Data
2015,Alabama,4.1,3.2,5.2
2015,Alaska,1.7,0.9,3
2015,Arizona,2.7,2,3.8
2015,Arkansas,2.9,1.9,4.3
2015,California,2.8,2.4,3.4
2015,Colorado,2,1.5,2.6
2015,Connecticut,2.6,2,3.5
2015,Delaware,2.2,1.4,3.4
2015,District of Columbia,2.2,1.3,4
2015,Florida,2.3,1.6,3.2
2015,Georgia,2.2,1.4,3.3
2015,Hawaii,2.9,2.2,3.9
2015,Idaho,2,1.4,2.9
2015,Illinois,2.5,1.7,3.5
2015,Indiana,4.2,3,5.7
2015,Iowa,1.8,1.2,2.7
2015,Kansas,2.7,2.4,3.2
2015,Kentucky,4.4,3.3,5.8
2015,Louisiana,3.7,2.7,5.1
2015,Maine,3,2.1,4.3
2015,Maryland,2.6,1.8,3.7
2015,Massachusetts,2.2,1.6,3
2015,Michigan,3.6,2.9,4.6
2015,Minnesota,2.1,1.7,2.7
2015,Mississippi,5.4,4.1,7
2015,Missouri,3.5,2.6,4.8
2015,Montana,2.1,1.3,3.3
2015,Nebraska,2.3,1.8,3
2015,Nevada,3.3,2.1,5.2
2015,New Hampshire,1.5,1,2.4
2015,New Jersey,1.7,1.2,2.4
2015,New Mexico,4,2.9,5.5
2015,New York,2.6,1.9,3.4
2015,North Carolina,2.4,1.8,3.2
2015,North Dakota,2.1,1.4,3.3
2015,Ohio,2,1.4,2.7
2015,Oklahoma,3,2.2,4.2
2015,Oregon,3.2,2.3,4.5
2015,Pennsylvania,2.1,1.4,3.1
2015,Rhode Island,1.9,1.2,3.2
2015,South Carolina,3.2,2.6,4.1
2015,South Dakota,2.9,2,4.3
2015,Tennessee,4.4,3.3,5.8
2015,Texas,3.1,2.4,4
2015,Utah,1.8,1.4,2.3
2015,Vermont,2.5,1.7,3.5
2015,Virginia,3.1,2.4,3.9
2015,Washington,2.2,1.8,2.8
2015,West Virginia,4.9,4,6.1
2015,Wisconsin,2.4,1.5,3.7
2015,Wyoming,1.6,1,2.6
2015,Guam,3.6,2.1,6.3
2015,Puerto Rico,3.6,2.7,4.7
2016,Alabama,5.3,4.2,6.8
2016,Alaska,2.7,1.6,4.5
2016,Arizona,2.7,2,3.6
2016,Arkansas,4.5,3,6.8
2016,California,2.5,2,3.1
2016,Colorado,1.5,1.2,2
2016,Connecticut,2.3,1.7,3.1
2016,Delaware,2.3,1.4,3.8
2016,District of Columbia,1.6,1.1,2.4
2016,Florida,3.4,2.8,4.1
2016,Georgia,3.1,2.2,4.3
2016,Hawaii,3.4,2.6,4.5
2016,Idaho,2,1.3,3
2016,Illinois,2.6,1.8,3.7
2016,Indiana,3.4,2.7,4.4
2016,Iowa,2.1,1.5,3
2016,Kansas,2.2,1.7,2.8
2016,Kentucky,4.8,3.8,6.1
2016,Louisiana,2.3,1.5,3.5
2016,Maine,2.1,1.5,3.1
2016,Maryland,3.2,2.5,4
2016,Massachusetts,2.4,1.7,3.4
2016,Michigan,3.1,2.5,3.9
2016,Minnesota,2.1,1.7,2.6
2016,Mississippi,4.5,3.4,5.9
2016,Missouri,3.6,2.5,5
2016,Montana,1.6,1,2.6
2016,Nebraska,2.5,1.9,3.4
2016,Nevada,3.1,2.2,4.4
2016,New Hampshire,2.4,1.6,3.4
2016,New Jersey,2,1.4,2.8
2016,New Mexico,3.6,2.6,4.9
2016,New York,2.5,2,3.2
2016,North Carolina,2.8,2.1,3.7
2016,North Dakota,2.9,2.1,4.1
2016,Ohio,2.7,2,3.6
2016,Oklahoma,3.5,2.7,4.7
2016,Oregon,3,2.2,4.1
2016,Pennsylvania,2.8,2.1,3.7
2016,Rhode Island,2.3,1.5,3.5
2016,South Carolina,3.6,2.9,4.5
2016,South Dakota,1.1,0.7,1.8
2016,Tennessee,3,2.2,4.1
2016,Texas,2.8,2.1,3.7
2016,Utah,1.9,1.5,2.4
2016,Vermont,3.1,2.2,4.4
2016,Virginia,2.6,2,3.3
2016,Washington,2.6,2.1,3.2
2016,West Virginia,4.5,3.5,5.6
2016,Wisconsin,2.5,1.7,3.7
2016,Wyoming,2.2,1.3,3.7
2016,Guam,4,2.6,6.2
2016,Puerto Rico,3.5,2.7,4.7
2016,Virgin Islands of the U.S.,Suppressed,Suppressed,Suppressed
2017,Virgin Islands of the U.S.,No Data,No Data,No Data
2017,Alabama,4.2,3.3,5.4
2017,Alaska,2.5,1.5,4.2
2017,Arizona,2.9,2.4,3.5
2017,Arkansas,3.7,2.5,5.5
2017,California,2.5,1.9,3.3
2017,Colorado,2.1,1.6,2.8
2017,Connecticut,2.6,1.9,3.4
2017,Delaware,2.7,1.8,4.1
2017,District of Columbia,2.1,1.4,3
2017,Florida,2,1.5,2.6
2017,Georgia,3.1,2.3,4.2
2017,Hawaii,3.4,2.6,4.5
2017,Idaho,2.2,1.5,3.2
2017,Illinois,3.8,2.8,5.1
2017,Indiana,3.2,2.6,4
2017,Iowa,2.2,1.6,2.9
2017,Kansas,2.9,2.5,3.4
2017,Kentucky,3.1,2.3,4.1
2017,Louisiana,4.7,3.6,6.3
2017,Maine,2.9,2.1,3.9
2017,Maryland,3.2,2.4,4.2
2017,Massachusetts,2.1,1.4,3.3
2017,Michigan,2.2,1.6,2.8
2017,Minnesota,2.2,1.8,2.8
2017,Mississippi,4.2,3.2,5.6
2017,Missouri,2.3,1.6,3.2
2017,Montana,1.9,1.2,2.9
2017,Nebraska,3.1,2.5,4
2017,Nevada,2,1.1,3.4
2017,New Hampshire,2.3,1.4,3.6
2017,New Jersey,3.4,2.5,4.7
2017,New Mexico,3.9,2.8,5.4
2017,New York,2.5,2,3.2
2017,North Carolina,3.7,2.7,5.1
2017,North Dakota,2.6,1.9,3.6
2017,Ohio,3.3,2.6,4.2
2017,Oklahoma,4.1,3.2,5.3
2017,Oregon,2.3,1.6,3.1
2017,Pennsylvania,2.5,1.8,3.5
2017,Rhode Island,2.5,1.6,3.8
2017,South Carolina,4.2,3.4,5.3
2017,South Dakota,4.5,2.9,6.8
2017,Tennessee,3.8,2.9,4.9
2017,Texas,3.1,2.2,4.3
2017,Utah,1.7,1.3,2.1
2017,Vermont,1.8,1.2,2.7
2017,Virginia,2.9,2.2,3.8
2017,Washington,3.1,2.5,3.8
2017,West Virginia,4.1,3.1,5.3
2017,Wisconsin,3.5,2.3,5.3
2017,Wyoming,2.3,1.6,3.4
2017,Guam,4.7,2.9,7.5
2017,Puerto Rico,3.4,2.5,4.6
2018,Virgin Islands of the U.S.,No Data,No Data,No Data
2018,Alabama,3.8,2.8,5
2018,Alaska,3.5,2.1,5.6
2018,Arizona,3.5,2.4,5.2
2018,Arkansas,4.8,3.5,6.5
2018,California,2.6,2.1,3.2
2018,Colorado,2.1,1.6,2.7
2018,Connecticut,2.5,1.9,3.2
2018,Delaware,2.6,1.8,3.7
2018,District of Columbia,2.1,1.3,3.3
2018,Florida,4,2.9,5.4
2018,Georgia,3.2,2.6,4
2018,Hawaii,3.8,2.9,4.9
2018,Idaho,3,2.1,4.4
2018,Illinois,2.5,1.8,3.4
2018,Indiana,3.8,2.8,5
2018,Iowa,3.1,2.5,3.9
2018,Kansas,3.7,3,4.6
2018,Kentucky,3.7,2.7,4.9
2018,Louisiana,3.5,2.7,4.7
2018,Maine,3.2,2.4,4.4
2018,Maryland,3.4,2.7,4.3
2018,Massachusetts,2.8,2,3.8
2018,Michigan,3.1,2.5,4
2018,Minnesota,2.4,2,2.9
2018,Mississippi,4.8,3.7,6.2
2018,Missouri,3.6,2.6,4.9
2018,Montana,2.7,1.9,3.9
2018,Nebraska,2.9,2.4,3.6
2018,Nevada,2.3,1.5,3.6
2018,New Hampshire,2.3,1.6,3.5
2018,New Jersey,3.3,2,5.4
2018,New Mexico,4.3,3.4,5.4
2018,New York,2.9,2.4,3.4
2018,North Carolina,2.9,2.1,4.1
2018,North Dakota,2.6,1.7,3.9
2018,Ohio,3.6,2.8,4.6
2018,Oklahoma,3.6,2.7,4.9
2018,Oregon,5,3.9,6.5
2018,Pennsylvania,4.2,3.2,5.4
2018,Rhode Island,2.4,1.6,3.7
2018,South Carolina,3.9,3.1,4.8
2018,South Dakota,3.2,2.1,4.8
2018,Tennessee,3.9,2.8,5.3
2018,Texas,2.8,2.1,3.9
2018,Utah,2.3,1.9,2.9
2018,Vermont,2.1,1.4,2.9
2018,Virginia,2.9,2.3,3.7
2018,Washington,2.6,2,3.2
2018,West Virginia,4,2.9,5.3
2018,Wisconsin,1.6,1,2.4
2018,Wyoming,2.6,1.7,4
2018,Guam,4.9,2.9,8.2
2018,Puerto Rico,3,2.2,4
2019,New Jersey,No Data,No Data,No Data
2019,Virgin Islands of the U.S.,No Data,No Data,No Data
2019,Alabama,3.3,2.5,4.4
2019,Alaska,2,1.2,3.5
2019,Arizona,3.2,2.3,4.4
2019,Arkansas,3.9,2.8,5.4
2019,California,2.6,2.1,3.2
2019,Colorado,2.2,1.6,2.9
2019,Connecticut,2.7,2,3.7
2019,Delaware,3.8,2.5,5.6
2019,District of Columbia,2,1.3,3.2
2019,Florida,2.3,1.8,3
2019,Georgia,4,3,5.2
2019,Hawaii,3.4,2.6,4.3
2019,Idaho,3.1,2.3,4.2
2019,Illinois,2.4,1.8,3.2
2019,Indiana,3.8,3,4.9
2019,Iowa,2.9,2.3,3.6
2019,Kansas,3.1,2.5,3.8
2019,Kentucky,3.2,2.4,4.3
2019,Louisiana,2.8,2,3.8
2019,Maine,3.3,2.5,4.5
2019,Maryland,2.8,2.2,3.6
2019,Massachusetts,2.2,1.6,3
2019,Michigan,2.7,2.1,3.5
2019,Minnesota,2.6,2.1,3.1
2019,Mississippi,3.8,2.8,5
2019,Missouri,2.6,1.9,3.6
2019,Montana,1.4,0.9,2.1
2019,Nebraska,2.6,2.1,3.3
2019,Nevada,4.1,2.6,6.3
2019,New Hampshire,3.7,2.6,5.3
2019,New Mexico,4.3,3.2,5.7
2019,New York,2.7,2.1,3.5
2019,North Carolina,3.6,2.7,4.7
2019,North Dakota,1.8,1.2,2.9
2019,Ohio,2.9,2.2,3.9
2019,Oklahoma,2.7,2,3.6
2019,Oregon,2.3,1.7,3.1
2019,Pennsylvania,2.9,2.1,3.9
2019,Rhode Island,2.4,1.5,3.9
2019,South Carolina,3.5,2.7,4.7
2019,South Dakota,2.9,1.6,5.1
2019,Tennessee,3,2.2,4.1
2019,Texas,3.6,2.7,4.8
2019,Utah,3,2.4,3.6
2019,Vermont,2.9,1.8,4.5
2019,Virginia,3,2.4,3.8
2019,Washington,2.8,2.3,3.5
2019,West Virginia,4.7,3.5,6.3
2019,Wisconsin,1.9,1.2,3
2019,Wyoming,1.8,1,3.2
2019,Guam,4.1,2.9,5.9
2019,Puerto Rico,4,3.1,5.2
2020,Virgin Islands of the U.S.,No Data,No Data,No Data
2020,Alabama,4.2,3.2,5.6
2020,Alaska,1.7,1,2.9
2020,Arizona,3.4,2.7,4.3
2020,Arkansas,3.7,2.7,5
2020,California,3.2,2.3,4.3
2020,Colorado,2.1,1.6,2.7
2020,Connecticut,3.3,2.4,4.5
2020,Delaware,3.7,2.4,5.8
2020,District of Columbia,1.2,0.6,2.2
2020,Florida,2.7,1.9,3.8
2020,Georgia,3.1,2.4,4.1
2020,Hawaii,3.2,2.4,4.2
2020,Idaho,3,2,4.4
2020,Illinois,2,1.3,3
2020,Indiana,3.4,2.7,4.3
2020,Iowa,2.8,2.2,3.4
2020,Kansas,3.2,2.6,3.9
2020,Kentucky,3.7,2.6,5.1
2020,Louisiana,4.2,3,5.9
2020,Maine,2.4,1.7,3.3
2020,Maryland,3.2,2.5,4
2020,Massachusetts,2.3,1.7,3.3
2020,Michigan,3.2,2.4,4.4
2020,Minnesota,2.8,2.3,3.3
2020,Mississippi,5,3.9,6.5
2020,Missouri,3.1,2.4,4
2020,Montana,2.7,2,3.8
2020,Nebraska,3.1,2.4,3.9
2020,Nevada,3.6,2.3,5.6
2020,New Hampshire,2.5,1.7,3.6
2020,New Jersey,2.6,1.9,3.3
2020,New Mexico,4.5,3.3,6.1
2020,New York,2.8,2.2,3.6
2020,North Carolina,4.1,3.2,5.2
2020,North Dakota,3.2,2.1,4.8
2020,Ohio,4.6,3.8,5.6
2020,Oklahoma,4.3,3.2,5.7
2020,Oregon,3.7,2.8,4.8
2020,Pennsylvania,3.4,2.6,4.6
2020,Rhode Island,3.1,2.1,4.6
2020,South Carolina,4.1,2.9,5.8
2020,South Dakota,2.6,1.7,4
2020,Tennessee,4.7,3.5,6.3
2020,Texas,3.3,2.4,4.6
2020,Utah,1.9,1.5,2.4
2020,Vermont,2.6,1.8,3.7
2020,Virginia,2.4,1.9,3.2
2020,Washington,2.5,2,3
2020,West Virginia,4.7,3.7,6
2020,Wisconsin,2.1,1.3,3.2
2020,Wyoming,2.2,1.4,3.3
2020,Guam,5.8,4,8.4
2020,Puerto Rico,2.9,2.1,4.1
2021,Florida,No Data,No Data,No Data
2021,Alabama,5,3.6,6.8
2021,Alaska,2.4,1.5,3.7
2021,Arizona,2.9,2.3,3.7
2021,Arkansas,3.3,2.4,4.7
2021,California,3.8,2.9,4.9
2021,Colorado,1.8,1.4,2.3
2021,Connecticut,2.9,2.2,3.9
2021,Delaware,3.1,1.9,4.9
2021,District of Columbia,2.6,1.6,4.1
2021,Georgia,3.9,2.9,5.2
2021,Hawaii,2.5,1.8,3.4
2021,Idaho,3.2,2.4,4.3
2021,Illinois,2.9,2,4.2
2021,Indiana,3.3,2.6,4.2
2021,Iowa,3.1,2.4,3.9
2021,Kansas,3.5,3,4.2
2021,Kentucky,4.9,3.6,6.6
2021,Louisiana,4.9,3.4,6.9
2021,Maine,2.2,1.6,3.2
2021,Maryland,3,2.4,3.8
2021,Massachusetts,2.4,1.8,3.3
2021,Michigan,3,2.3,3.9
2021,Minnesota,2.7,2.2,3.3
2021,Mississippi,5.5,4,7.4
2021,Missouri,3,2.3,3.9
2021,Montana,3.2,2.4,4.3
2021,Nebraska,2.6,2.1,3.2
2021,Nevada,3.1,1.9,5.1
2021,New Hampshire,2.5,1.5,3.9
2021,New Jersey,2.4,1.8,3.2
2021,New Mexico,4.6,3.5,5.9
2021,New York,2.8,2.4,3.3
2021,North Carolina,2.8,2.1,3.8
2021,North Dakota,3,2.1,4.3
2021,Ohio,3.7,3,4.5
2021,Oklahoma,3.3,2.4,4.3
2021,Oregon,3.1,2.3,4.2
2021,Pennsylvania,3.4,2.6,4.5
2021,Rhode Island,3.5,2.4,5
2021,South Carolina,4.6,3.6,5.8
2021,South Dakota,2.6,1.6,4.2
2021,Tennessee,3.3,2.4,4.5
2021,Texas,4.6,3.6,5.9
2021,Utah,2.4,2,3
2021,Vermont,2.3,1.5,3.6
2021,Virginia,2.8,2.1,3.6
2021,Washington,2.4,1.9,3.1
2021,West Virginia,4.7,3.6,6
2021,Wisconsin,2.8,1.9,4.1
2021,Wyoming,2.3,1.4,3.6
2021,Guam,3.3,1.9,5.7
2021,Puerto Rico,3.4,2.3,4.9
2021,Virgin Islands of the U.S.,Suppressed,Suppressed,Suppressed
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.
